time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
14.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.014,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.301,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.434,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.54,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.65,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.701,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.808,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.923,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.001,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.117,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.31,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.42,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.727,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.84,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.001,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.343,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.45,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.504,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.611,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.701,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.832,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.001,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.31,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.418,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.521,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.741,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.802,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.001,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.328,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.44,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.536,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.637,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.747,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.806,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.932,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.036,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
