time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
14.501,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.025,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.025,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.701,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.1012,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.814,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.1127,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.923,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0283,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.015,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0283,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.115,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.201,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.302,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.401,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0884,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.501,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0884,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0884,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.744,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0493,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.801,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0493,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.901,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0493,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.001,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0493,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.143,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.203,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.301,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0923,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.45,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.085,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.501,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.085,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.085,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.71,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0032,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.85,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0032,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.901,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0032,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.001,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0032,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.145,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.4243,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.206,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.302,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.401,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.3209,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.508,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.725,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0632,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.801,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0632,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.902,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0632,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.045,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.092,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.105,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.092,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.201,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0421,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.302,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0421,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.401,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0421,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.502,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0931,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.701,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0931,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.801,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0931,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.94,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0431,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.001,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0431,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.121,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.235,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.301,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
