time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
14.933,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.033,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.019,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.033,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.119,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.033,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.238,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.319,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0252,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.42,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0252,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.52,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0252,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.661,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.727,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.844,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0592,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.939,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0592,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.019,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0592,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.119,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0592,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.22,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.32,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.468,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.531,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0233,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.648,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0596,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.721,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0596,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.819,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0596,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.919,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0596,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.019,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0333,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.12,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0333,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.22,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0113,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.32,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.046,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.419,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.046,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.544,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.046,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.62,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0266,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.733,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0266,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.819,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0266,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.948,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0617,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.02,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.12,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.219,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.319,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.438,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0041,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.561,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.619,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.724,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.82,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.949,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.019,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0671,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.119,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0671,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.252,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0671,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.32,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0671,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.419,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0671,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.519,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.638,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
